id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,2.3106542e-05,4.0357e-06,5.5559958e-05,0.0017929528,1.8600856e-08,5.706682e-07,3.2199026e-05,4.1169557e-07,5.9580334e-08,3.7067076e-07,2.5112731e-06,1.3062234e-05,1.1236325e-06,6.09787e-06,1.3421874e-05,1.2632424e-06,9.794361e-08,0.00012727422,0.027242905,3.763647e-05,2.0496393e-06,1.4736904e-06,6.1627757e-06,2.028644e-05,0.00810913,0.00010033512,1.0037929e-05,0.0036963224,0.0009699135,1.1703897e-05,0.002780589,8.776416e-07,8.30408e-06,1.497498e-07,5.7288922e-05,1.5862647e-06,0.00017981559,1.703261e-05,1.1157611e-05,0.00013421112,0.000152989,3.500076e-06,1.1784369e-05,0.8106177,5.033311e-05,5.4926128e-05,7.2288316e-07,2.8878963e-05,1.3863316e-06,0.00037240752,1.1267149e-05,5.6706915e-07,0.00081054645,5.2370353e-07,4.559113e-08,1.2534231e-07,2.7333641e-08,0.005587938,0.00064069196,3.241437e-06,0.0034208484,3.6813935e-06,0.00036792245,2.1191707e-05,1.8161732e-07,3.4518312e-06,3.3907163e-05,0.00059681793,5.237755e-05,0.0017143624,5.79719e-07,5.3699936e-05,2.9696986e-07,0.013048327,2.9036013e-07,2.0645764e-06,0.00023965683,1.7986918e-05,2.1973717e-08,0.00073859503,7.1262234e-06,0.0011847271,1.644167e-05,1.2719378e-06,3.6966618e-08,0.00028849306,0.03743319,1.7402952e-05,1.2068206e-06,5.948657e-05,3.8387625e-06,4.4504333e-05,2.4172718e-05,1.6813885e-06,5.2432047e-06,0.00044827795,0.07527678,0.0009890734,5.820052e-05
36,2.1657027e-12,1.1786523e-11,9.507663e-19,1.2661949e-17,5.451058e-09,2.6020015e-09,5.261778e-19,9.739384e-16,2.1632347e-15,7.963758e-09,4.2620414e-09,4.6835057e-14,6.1161146e-14,4.168717e-12,6.228114e-10,4.921934e-13,1.0916623e-08,1.1296321e-17,1.7943428e-11,7.357238e-21,7.508505e-09,1.1318856e-10,1.309565e-12,8.219629e-12,8.0467706e-17,3.3064807e-12,8.4416313e-10,7.5539205e-14,1.2862396e-14,5.065833e-15,1.6161899e-20,4.2255886e-11,5.1464946e-14,2.9438856e-09,1.1297565e-18,6.934635e-09,7.58514e-20,4.3093757e-18,3.3381088e-15,3.744311e-16,2.7698191e-22,5.1519525e-15,2.0494536e-15,1.1933556e-19,1.4608703e-11,5.876608e-21,0.000462405,6.333375e-18,1.8488329e-13,2.0682895e-09,1.0191793e-18,2.408511e-05,2.648409e-15,2.3170064e-09,6.937906e-08,2.9347944e-11,8.348035e-06,3.1263624e-18,7.201636e-26,5.824358e-15,6.9662454e-15,3.5357294e-13,1.02358955e-11,1.372827e-18,0.00014977957,3.48266e-09,2.189835e-09,1.8431839e-22,2.0702934e-14,3.8219338e-17,2.1991846e-10,2.7826237e-14,6.613207e-11,1.5464577e-18,0.99933845,3.7721534e-08,1.3755514e-20,5.2916382e-12,2.2880622e-06,2.1731928e-15,3.845252e-09,2.8677676e-22,1.3911078e-20,1.8111345e-07,3.3352943e-12,2.1560569e-17,6.382516e-17,3.4023013e-21,1.4377364e-05,1.8776679e-21,8.7865934e-23,9.55335e-10,6.8042114e-11,1.58109e-08,2.5167342e-19,1.7223574e-18,3.840252e-21,2.6318296e-09,6.3916815e-12
39,9.4937095e-06,9.582257e-07,2.272179e-09,1.2340941e-07,2.0174141e-08,3.0043996e-06,6.932219e-12,3.3160516e-11,2.22435e-09,1.6370007e-06,1.7400365e-05,7.863209e-12,2.5612968e-08,2.0051911e-09,6.278503e-08,1.9518999e-10,0.00020566767,2.6718035e-12,1.0636711e-07,3.400405e-11,8.096363e-09,1.3901818e-06,3.9320716e-10,1.4879444e-09,2.3959489e-08,1.3862655e-10,0.003336104,3.8281896e-06,2.8091265e-11,5.007408e-11,1.0821031e-13,6.0226543e-05,3.8846494e-08,1.3685336e-08,1.3338415e-08,1.3116902e-08,1.1508789e-08,5.217747e-11,5.865084e-07,2.5423924e-08,1.6823116e-11,5.1255042e-06,2.2970003e-08,1.0646097e-09,1.7370213e-06,5.205332e-11,3.0486157e-05,1.4570284e-10,7.7606984e-08,3.670717e-07,7.5173404e-07,0.0002791636,6.412848e-11,1.03784274e-07,4.212517e-05,1.7404614e-07,1.31825855e-05,1.8836504e-11,1.4863609e-10,6.248043e-07,1.2195269e-09,2.4199371e-06,7.452125e-08,1.4809032e-07,0.0001076176,4.0572894e-07,1.031776e-06,4.857363e-12,0.00036435356,2.6083587e-08,6.997128e-11,5.307294e-09,1.5436376e-07,2.8117061e-10,5.341241e-06,0.9950459,1.1114021e-06,1.8418383e-05,0.00018271086,3.0070095e-09,1.3753916e-09,1.2031173e-11,2.654179e-08,0.0002429075,1.1029877e-06,5.0326334e-09,2.0252406e-08,2.0190521e-10,1.1735455e-06,3.2470294e-11,4.969469e-09,8.308298e-11,9.186082e-08,3.4738175e-09,1.587124e-08,1.7809256e-08,7.836939e-10,1.0144637e-05,1.9541593e-08
41,1.6959237e-06,4.835517e-07,1.8096072e-06,1.1914524e-05,1.1189835e-06,9.432204e-08,2.282698e-08,6.2159916e-06,5.858874e-06,3.2476694e-07,0.98960495,2.593332e-06,7.4620465e-07,1.5788567e-06,3.1256193e-05,7.1559985e-09,0.0004176867,1.9094577e-07,4.297104e-05,1.0734848e-08,7.712229e-06,2.7241633e-05,2.6256987e-06,2.1818611e-09,2.1840854e-08,2.6961794e-07,0.00013510861,9.413513e-06,7.56905e-08,2.67545e-09,1.9018348e-08,0.0019118523,4.294138e-05,7.921251e-06,2.567727e-07,3.962553e-05,2.177858e-08,1.7296975e-10,5.457574e-09,5.441318e-09,6.239353e-11,1.5760037e-07,5.8632704e-05,9.5780905e-08,0.00042587952,1.698404e-07,0.0012487398,2.0987326e-08,1.6526367e-07,0.0023712278,5.4573274e-08,9.4385305e-06,1.5406655e-06,7.4529544e-06,2.115534e-06,3.3000088e-05,7.9167885e-06,1.4715959e-08,3.9400504e-08,1.6501536e-08,7.7412363e-07,2.8552074e-06,3.7037892e-06,2.0304118e-09,0.00047342066,4.2121724e-06,4.342627e-05,1.6795932e-08,0.0002075576,1.0306958e-06,8.798939e-09,1.9522689e-07,5.083726e-07,1.6994427e-05,9.104272e-06,0.0002614475,2.2927413e-09,1.3184823e-06,5.110795e-06,3.6554197e-06,3.5406172e-06,8.403437e-06,1.034631e-08,0.00037604658,1.7631764e-05,5.5288226e-08,4.5597181e-07,2.5638776e-09,3.0700194e-06,5.326731e-08,1.3038501e-06,9.101224e-06,0.001898764,0.000108012595,2.5017429e-05,2.0431526e-07,1.2994668e-08,1.7788485e-05,1.1825017e-05
44,5.357644e-09,9.797784e-09,3.558168e-08,0.00016069264,5.1392465e-08,1.8242073e-08,2.415929e-06,2.7607223e-06,7.145637e-08,1.0962294e-07,3.3830433e-06,2.6600726e-06,1.6785216e-05,1.0883107e-05,9.983562e-07,1.1373724e-07,1.8680895e-09,3.5048677e-05,3.7817858e-06,1.7232988e-07,8.4203464e-07,4.791072e-08,1.9959286e-06,6.1853814e-07,3.1779507e-06,4.508997e-06,2.3721522e-07,1.0635197e-07,0.00085118023,1.542534e-05,0.0001812893,5.9561632e-08,2.167914e-06,2.2588792e-06,2.9683392e-07,1.9412994e-08,9.251663e-07,7.4179076e-09,4.991657e-08,4.6971763e-08,6.129692e-10,2.0561425e-08,6.4836804e-08,5.899935e-06,1.9243267e-08,5.892889e-06,7.2296343e-06,9.1208597e-07,1.4235953e-06,4.870135e-07,6.6103116e-06,2.2724766e-08,0.9893126,0.0051445677,2.979464e-06,3.4873432e-05,1.524348e-08,2.421596e-08,2.1515048e-08,3.3278171e-09,0.0001526328,4.1737914e-07,9.555767e-06,3.7718767e-08,2.0854632e-06,9.343796e-06,6.385998e-06,9.135928e-07,3.813017e-06,0.00020099936,3.041938e-07,8.572954e-07,3.1979858e-10,2.1067353e-05,1.2755124e-08,4.1749297e-07,1.7607519e-09,6.9694095e-09,8.228147e-10,0.0015992875,5.5109234e-05,8.321278e-05,3.9613163e-08,5.626194e-06,2.418313e-09,5.139974e-07,0.0018511765,3.8035413e-08,1.8126853e-08,7.337491e-08,1.6030553e-08,6.3506485e-07,2.465559e-05,4.797215e-05,2.8835643e-07,4.240582e-09,1.3871045e-05,8.670796e-08,7.9609796e-05
46,4.736356e-07,3.4580041e-06,2.3629048e-09,8.6023846e-07,2.4393942e-06,1.9997415e-05,2.500355e-10,1.36450184e-08,1.7429091e-08,6.802714e-06,0.000991257,1.7363901e-07,5.6062827e-06,9.736639e-07,8.527255e-05,1.1705876e-07,3.418221e-05,8.483947e-09,4.4487544e-05,2.758856e-09,8.4018e-06,6.512115e-06,1.6084841e-05,1.6002781e-07,8.103905e-09,0.00011017254,0.00062584184,1.1514122e-05,8.9297987e-07,1.4031781e-08,4.4148976e-10,0.00015098217,9.3143335e-06,1.2222904e-05,1.9247175e-09,5.325747e-05,3.2589725e-08,1.7663102e-10,1.2419453e-08,1.2531862e-08,2.6431675e-11,3.5794626e-06,1.06227034e-07,2.4846026e-08,1.5500567e-05,3.3901532e-08,0.9654975,5.4428524e-09,2.2859923e-07,0.00011317536,2.851874e-07,0.0031436854,1.3212468e-05,0.00046039672,6.837743e-05,1.1090694e-05,0.0040406194,1.8410395e-09,7.074289e-12,6.4053175e-08,1.3804303e-05,9.8834484e-08,3.214308e-05,6.2954575e-09,0.0018891555,0.0008270679,0.00024601756,1.8857466e-11,5.28901e-07,8.29188e-08,8.12098e-07,4.2082343e-07,4.63795e-06,1.3849379e-08,0.013482393,0.0016585145,4.9097454e-10,2.894385e-05,7.9892074e-05,1.1715084e-06,4.826301e-05,9.922745e-10,3.908176e-10,0.0044865687,2.4945248e-06,1.6292255e-07,1.7840898e-06,3.652338e-10,0.0007843426,2.9793012e-11,1.735817e-11,8.9256784e-05,2.0173986e-05,0.000192641,1.2343151e-08,1.7399133e-08,1.1878712e-09,0.0005353806,3.6609797e-06
47,4.946157e-05,5.596352e-06,0.0008132114,0.00606206,1.7012963e-08,4.1673957e-06,0.0030052047,7.513293e-07,2.6199712e-05,6.0805725e-08,2.1514752e-06,8.1546034e-08,5.360281e-06,1.2849735e-07,7.258376e-08,3.3937616e-07,1.18354485e-07,4.7211815e-05,2.7938935e-07,0.00017565407,0.00022699806,4.615412e-08,3.0337202e-07,1.8450878e-07,8.680965e-07,4.181225e-06,1.5351476e-06,4.3873015e-06,8.734091e-08,4.102962e-06,6.9474685e-05,0.00049394346,0.0015668871,0.00045894945,0.00038476227,1.057863e-08,0.004285656,0.00015271224,1.0010485e-05,0.0005331574,0.0014126422,2.1028513e-06,3.2064438e-06,7.738648e-06,4.4556054e-06,0.9373026,6.1838807e-07,3.4673958e-06,3.1279517e-06,1.8780297e-07,5.8503494e-05,1.3220774e-05,4.1414194e-05,1.3851778e-07,3.087459e-06,1.3873936e-05,1.930671e-10,2.4427454e-05,0.009400973,0.0029642985,0.0011105937,2.9254813e-06,5.0925314e-07,3.851321e-07,5.775106e-08,0.0002026735,5.61544e-07,1.3280634e-05,0.00053942716,0.00021678099,3.5012243e-07,1.6747024e-05,2.0009966e-07,1.2290928e-06,4.5785075e-08,2.981263e-07,3.8104074e-05,8.5423004e-08,4.4076707e-08,0.019770736,3.0841467e-05,0.00023723197,0.0012023919,1.329888e-06,0.0058931373,3.7082623e-06,4.6261543e-05,0.00016758312,1.10892495e-08,8.482172e-06,9.1738955e-05,1.0878681e-05,9.0110305e-08,1.032353e-06,0.0007023162,4.071427e-07,2.7212567e-05,3.575481e-06,2.9182684e-07
51,6.228492e-05,1.6421844e-05,0.002507576,0.0011734405,2.2846386e-06,1.6683432e-06,0.00027041248,0.0021714657,2.5409747e-05,7.653715e-08,0.0007997851,3.8125603e-05,1.1107104e-05,2.0417054e-05,9.220797e-07,1.3989576e-06,6.193152e-06,0.00032846522,0.00020722256,0.00010660537,1.6876711e-06,8.403855e-06,6.3812417e-06,7.333115e-07,0.00018428471,5.329328e-06,2.215557e-05,1.3808258e-05,0.00012975796,7.981948e-06,0.011382703,2.4122277e-05,0.00031355748,7.065709e-06,7.128624e-05,2.7276155e-05,3.8769376e-05,2.677629e-06,3.4818174e-06,7.962636e-06,1.4630314e-05,2.0071188e-07,0.001710958,0.00016086879,0.0017011161,0.00031819672,7.599707e-07,8.176098e-06,6.1061432e-06,0.00048198955,1.4288336e-05,2.5483325e-07,0.00018079099,7.0425262e-06,1.1141237e-06,3.5351797e-05,3.3598494e-07,0.000272477,0.000887966,3.6719255e-06,2.729937e-05,0.0007735403,1.4685531e-05,2.8363635e-05,5.4833445e-06,7.9307e-06,4.0847797e-05,0.0023278238,0.038077768,0.01629591,4.0706263e-06,6.781033e-05,9.1556564e-07,0.8891868,1.1985601e-07,1.3888608e-05,0.000112218324,2.7295812e-06,1.3776412e-07,0.0004551372,9.794178e-05,0.0075604413,7.4145544e-05,1.5919987e-06,4.668572e-06,0.0004916406,0.012498735,0.00042723474,1.5309723e-06,9.127166e-05,0.002903072,2.052243e-05,0.00088741747,1.1511009e-05,0.00081130053,0.00012554068,0.000165193,1.0768372e-05,0.00055497617
52,6.4930396e-06,3.2380507e-05,2.0969454e-08,8.884562e-06,2.189875e-06,4.221235e-08,8.773202e-06,0.01713834,0.00042697683,0.00040780433,0.0001314773,0.018412754,0.0006543161,0.92490673,0.002845888,2.1072717e-06,9.203536e-06,0.004264919,1.8032284e-05,2.8157958e-05,0.00021807155,2.3225564e-07,2.162497e-06,8.931596e-09,2.0161791e-07,3.4729837e-07,0.00076182245,9.420457e-07,1.1250601e-06,2.3095468e-07,7.343883e-07,3.1744614e-07,2.3023085e-06,0.00026114166,8.227669e-09,7.415142e-06,6.994066e-08,1.6307153e-08,3.1678002e-08,4.2068375e-09,7.3477495e-11,2.338151e-05,2.4251855e-07,5.174197e-07,2.0445386e-06,2.693492e-06,0.00019388343,0.00015613822,0.0021321152,0.002820892,2.973106e-07,3.6442958e-07,0.01073539,0.005794838,2.3954287e-06,3.0236445e-06,1.1460776e-06,6.615022e-07,2.0486326e-07,5.5667616e-08,2.6623951e-05,1.2832706e-08,0.00014458463,3.344213e-07,8.608462e-06,3.7786314e-05,3.8231254e-05,4.8147186e-08,1.94558e-06,1.0324643e-06,7.337257e-08,3.5086732e-06,8.8282925e-10,3.2072865e-05,3.3184117e-06,1.339431e-05,5.426363e-10,7.620062e-07,6.160898e-06,1.5526888e-05,0.0020911125,1.117969e-06,1.4470697e-08,0.00021696529,1.5174454e-07,4.4368235e-07,0.00020483503,4.387027e-09,1.5634794e-05,4.748654e-07,1.3674074e-09,0.000412632,0.00046646723,0.0022906486,1.5954038e-05,0.00010290927,5.42168e-09,1.5415426e-06,0.0014120844
53,8.600721e-05,7.0171736e-05,2.7244508e-07,7.787172e-07,0.00028114923,0.00040976942,0.000573087,2.5050537e-07,0.00023091453,0.00022162973,8.68601e-07,0.0011721742,9.736028e-07,2.2593431e-05,1.3219477e-05,4.181928e-06,3.352684e-06,1.7345184e-05,0.00014469444,3.3589663e-06,0.00032951403,5.768069e-11,8.758735e-09,5.3734334e-07,3.4325442e-06,5.773347e-09,2.2056913e-06,7.2812355e-08,8.473676e-06,1.0868783e-06,4.131258e-07,6.9429644e-09,9.18971e-07,3.5541845e-05,9.124301e-09,5.3052732e-05,9.2763e-07,1.5216142e-06,3.006899e-07,1.4988747e-07,2.2195545e-08,4.1504325e-08,3.3785795e-08,5.7360207e-06,9.396366e-07,6.835008e-06,1.5749781e-06,2.0247386e-05,0.0002865648,1.7787701e-05,3.914807e-07,1.8863452e-06,3.4172302e-07,5.3332724e-06,9.545344e-06,3.3440017e-06,7.259032e-07,1.6783664e-06,1.2804335e-06,0.0025557827,9.573341e-06,3.4272744e-06,7.882253e-08,0.0002571243,3.101153e-07,3.5335938e-06,7.1341924e-07,3.900748e-08,1.7279588e-07,0.00014036,4.4409285e-06,0.71824723,6.4609395e-08,4.246522e-05,2.718304e-06,9.384228e-06,1.634154e-05,2.701665e-08,4.911538e-05,0.00010507227,0.27435693,1.0141782e-08,6.293118e-05,6.903765e-07,1.4668731e-05,2.3578011e-06,1.1748322e-05,3.2175777e-07,4.1304818e-07,3.7106122e-06,5.4612286e-07,3.1286384e-06,2.2311444e-06,2.8716859e-05,7.029879e-07,2.6488472e-06,6.5682784e-09,3.4572757e-08,9.625417e-07
57,2.2569163e-06,1.2599922e-07,1.8926217e-05,3.8790936e-06,1.8335365e-07,1.3123913e-06,1.0891546e-06,8.15071e-09,5.9230025e-09,1.0529717e-07,3.4971424e-07,5.404094e-10,7.274119e-08,2.1528426e-09,1.4940803e-09,3.6694026e-08,1.9336321e-08,6.5247825e-08,5.506827e-07,4.867209e-08,9.722306e-08,1.3703583e-08,8.294127e-09,3.7786453e-05,0.0003307552,4.4276728e-08,1.06162915e-07,1.2444224e-07,4.776637e-05,9.9518256e-05,5.366227e-05,4.5136085e-07,2.221912e-07,3.3868037e-07,0.00013875305,2.5991046e-08,3.6110641e-06,2.2031593e-06,5.1271985e-05,5.099542e-06,5.492446e-07,6.819152e-10,1.2191765e-06,6.9878274e-07,1.02434484e-07,1.47772266e-08,2.2212574e-09,7.98759e-09,1.1921327e-07,1.612141e-08,8.577389e-07,9.655869e-08,2.143736e-07,5.5162484e-08,3.53618e-05,7.3428186e-05,9.3266195e-09,1.3461961e-07,2.8743537e-07,2.8190305e-05,1.7656406e-07,0.99552155,5.278478e-07,3.801666e-07,2.0697152e-07,5.11838e-07,9.747637e-07,2.1916474e-05,0.0010770627,0.0014538906,7.598077e-06,5.0768485e-05,1.3193339e-07,1.8675908e-06,4.4677055e-08,6.2086774e-06,9.04437e-05,9.843929e-08,5.9038734e-09,4.188261e-06,3.687204e-07,1.8493532e-06,8.061913e-06,2.3999382e-09,9.295208e-08,7.684092e-06,9.403738e-06,1.8873181e-06,3.689951e-09,3.627407e-08,0.00035965812,1.0139268e-09,1.798059e-07,6.220033e-08,3.2692476e-08,2.5615423e-09,0.00042510347,5.200443e-08,4.6108494e-06
59,0.0006539717,6.9842747e-07,0.0017082454,0.016180439,3.5415935e-06,4.6574306e-07,4.577803e-06,3.2880168e-06,2.0903204e-07,4.014562e-07,0.0014071113,2.3986118e-08,0.00017427307,4.376599e-07,2.5334293e-08,2.2114248e-08,6.4653943e-07,1.1522696e-05,5.319983e-05,1.1028287e-06,2.6541928e-05,1.3821243e-06,8.430964e-08,2.0119314e-05,0.0003677316,3.2772573e-06,2.510954e-06,7.07788e-07,1.0410485e-05,3.8286948e-05,0.0014864297,6.603289e-05,0.00021114491,1.2925425e-05,0.00015923409,6.1022845e-08,4.912244e-06,8.383767e-07,4.6941186e-06,3.5602105e-05,8.434869e-07,2.6138505e-07,2.818244e-07,1.2263344e-05,1.1910595e-05,2.2008897e-05,1.2347745e-05,2.911913e-08,1.5569882e-05,5.058465e-06,5.368659e-06,1.0698894e-06,0.00026562726,2.8024344e-05,0.01792178,0.009731906,1.8412187e-06,1.871103e-07,1.6029599e-05,1.6868531e-05,8.28453e-05,0.027045753,1.0152049e-05,1.9657806e-07,6.0699476e-05,0.0038112365,9.89051e-07,6.570658e-06,0.86882925,0.024093697,2.487633e-05,3.94282e-05,1.4455193e-07,8.694984e-06,5.858693e-07,0.00014260563,0.00035349498,5.9637773e-07,1.4724244e-08,0.0012243047,3.614069e-05,0.00025522333,2.4252931e-05,4.1276283e-07,3.3684141e-06,0.001813104,0.004140713,8.190866e-06,2.1610628e-08,1.8771182e-06,0.0067794053,2.3236576e-06,4.929785e-05,5.315155e-05,2.7796312e-05,5.3409135e-08,0.0046756803,9.208895e-06,0.005657123
62,1.4282498e-08,2.4449308e-08,1.7457262e-06,5.138053e-07,4.5874318e-11,3.8103586e-08,2.076753e-05,3.257201e-09,4.1588546e-09,2.2160289e-10,4.562516e-12,8.281778e-09,4.962725e-10,1.4914011e-08,7.2886106e-09,4.6182248e-07,9.524393e-10,0.0006024677,4.0369034e-08,1.2028057e-06,1.4201215e-09,5.834969e-08,8.037058e-08,2.9982576e-07,1.5321073e-06,9.758706e-06,2.6217075e-08,0.00038253894,9.59096e-08,1.8208561e-06,3.822651e-06,9.232489e-09,1.3681881e-07,1.2790691e-08,1.8226422e-06,2.8532159e-09,0.00051662116,0.0010519195,0.00020400462,9.171185e-05,0.00032522212,1.5725647e-08,5.1859843e-06,3.2751602e-06,3.487958e-05,2.5706954e-06,7.1245045e-11,9.958898e-06,1.0457747e-09,2.10896e-09,3.064314e-07,8.785386e-10,3.7593214e-08,3.2698337e-11,1.0805352e-11,1.0375924e-10,5.3001955e-13,0.9960586,0.00010763552,2.518275e-06,1.6168651e-05,1.3806418e-08,0.00013259132,8.6510376e-08,2.9723e-10,4.0263337e-10,3.2979276e-06,8.158578e-05,3.4092005e-07,3.5480687e-07,1.1986621e-09,1.1443325e-08,6.009186e-09,4.6078778e-05,6.2119015e-10,1.5379181e-09,2.6512745e-07,9.4247774e-08,5.041088e-10,1.9129718e-07,8.304425e-10,5.174029e-06,1.1997548e-06,4.12675e-09,2.8312998e-08,7.73166e-07,2.4050548e-06,0.00020757402,6.230728e-08,2.256131e-05,3.9500677e-07,3.0522983e-08,2.2189317e-09,2.4978564e-11,2.8870459e-06,6.483376e-06,2.555483e-05,4.5782166e-08,2.6593376e-09
65,4.7450594e-06,2.991138e-05,1.2274411e-05,2.4878213e-06,8.8457375e-09,1.0661244e-05,3.1671996e-05,1.7220484e-09,4.3619543e-06,7.3285855e-07,3.5105842e-07,5.808808e-08,6.2000377e-06,3.11321e-06,0.001869662,9.521507e-06,0.00022603296,1.3604421e-06,3.1198317e-06,6.510603e-06,2.4830555e-07,0.00047977618,0.0045848596,5.2371618e-08,3.308481e-06,0.0006020798,0.003132909,0.01759634,2.9317206e-07,7.582084e-08,4.549964e-06,0.00014400945,6.0540688e-06,2.0542336e-08,8.5062624e-05,8.2268417e-07,0.011839306,2.7168871e-06,2.2282202e-05,0.00041291348,0.0013033364,0.00014287447,0.00019196932,0.0006746,0.0001114582,3.6426975e-06,8.9429193e-07,1.6176587e-06,4.138858e-09,8.057217e-07,5.2943928e-05,5.760741e-06,3.2372473e-08,6.608596e-08,1.4407463e-07,1.1217126e-06,3.7795103e-06,0.00013188663,1.5873176e-06,5.7456775e-05,1.3136504e-06,4.036885e-06,1.7572896e-05,6.892512e-05,7.99121e-06,7.45293e-07,0.0004174512,0.00042016534,9.913278e-05,4.9956885e-05,2.6090385e-07,8.905756e-06,0.0002065825,8.981196e-06,3.7802403e-07,1.3733055e-06,2.0297184e-06,0.93218344,6.759521e-05,2.2130673e-07,9.361659e-08,1.2076843e-07,0.0001864933,0.00013871436,1.2096659e-05,1.3525765e-06,6.0481766e-06,2.8085024e-05,1.2301505e-05,9.4922177e-07,3.666612e-07,6.597378e-07,6.155153e-09,1.363057e-07,6.8235124e-05,0.015588699,0.0009642653,0.0055789356,1.8838982e-05
68,6.033104e-06,0.9798623,5.8279266e-08,1.7140301e-06,0.0019356445,1.3398001e-05,1.4012538e-06,3.1801217e-05,0.001905467,0.0017479147,8.411589e-06,0.0018680535,2.5914436e-05,6.895138e-05,0.00014169957,1.2884209e-06,0.00305973,1.6301758e-06,4.1209827e-07,5.115638e-05,0.00018016598,4.7313297e-06,8.1506806e-07,1.4409042e-08,1.3578417e-09,1.7609307e-07,0.004352298,4.4534172e-08,1.0060074e-08,6.155634e-08,4.261916e-08,6.550424e-07,6.466591e-06,2.2814852e-06,5.2707396e-08,4.0621228e-05,1.1650429e-06,3.2884873e-07,1.2072383e-07,2.178167e-06,1.9282801e-07,0.0002120796,1.4965134e-07,2.521173e-09,2.920653e-06,2.386736e-08,1.0628343e-06,0.00013070593,0.00035636718,5.4299976e-06,1.1584244e-06,4.9930605e-07,2.2845832e-08,6.6996104e-06,4.463305e-05,2.5374297e-06,1.6590855e-05,9.5759445e-09,1.2279961e-08,1.4649618e-07,4.7585274e-07,9.576748e-09,9.018402e-07,9.0482445e-07,5.0857954e-05,1.8048825e-06,8.592549e-06,4.587986e-09,3.5013844e-07,1.038382e-06,3.7339642e-09,1.1932685e-06,7.373234e-08,6.924898e-07,7.644208e-06,3.0344627e-06,2.5873106e-08,5.5769295e-05,2.6650241e-05,9.541018e-08,1.620503e-05,3.3477485e-09,4.3159634e-08,8.97056e-06,1.8777091e-05,2.5462778e-06,2.4525713e-08,4.6229118e-07,2.8213285e-06,2.4177277e-06,6.582675e-09,1.3094603e-05,2.3526628e-07,1.2861725e-05,6.688825e-05,0.00043538504,7.536583e-10,5.474488e-07,0.0031520776
